"CHEM_COMP_ID","SMILES"
"FYC","CC(N)=O"
"FYC","c1ccc2[nH]cnc2c1"
"8CS","NCC=O"
"40L","c1ccc2ncncc2c1"
"FYC","c1c[nH]cn1"
"JFS","c1c[nH]cn1"
"JFS","c1ccccc1"
"A1P","c1c[nH]cn1"
"A1P","c1ncc2[nH]cnc2n1"
"FND","CC(N)=O"
"FND","c1ccccc1"
"FND","C1CNCCN1"
"FND","c1cncnc1"
"99R","CC(N)=O"
"FND","CC(=O)N1CCC(N)CC1"
"647","c1cc[nH]c1"
"FND","CNc1ncccn1"
"CKN","CC(N)=O"
"MDE","Nc1ncnc2nc[nH]c12"
"CKN","C1CCCCC1"
"A1P","c1cncnc1"
"MDE","CC(N)=O"
"MDE","c1c[nH]cn1"
"CKN","C1CNCCN1"
"CKN","c1cc[nH]c1"
"MDE","NCC=O"
"MDE","O=P(O)(O)O"
"MDE","c1ncc2[nH]cnc2n1"
"MDE","c1cncnc1"
"TRT","c1ccccc1"
"MDE","OCC1OCC(O)C1O"
"NN4","CC(N)=O"
"NN4","C1CCCCC1"
"NN4","c1ccccc1"
"NN4","O=C(COc1ccccc1)NC1CCCCC1"
"NN4","CC(O)CNC1CCCCC1"
"RDF","CC(N)=O"
"M7E","C1CCCCC1"
"8CS","O=P(O)(O)O"
"M7E","C1CCCC1"
"3KT","CC(N)=O"
"BSD","CC(N)=O"
"BSD","c1ccccc1"
"54J","c1ccccc1"
"54J","c1ccncc1"
"54J","c1cncnc1"
"8CS","c1cncnc1"
"RUP","CC(N)=O"
"RUP","C1CCCCC1"
"54J","c1cc[nH]c1"
"54J","CCS(=O)(=O)Nc1ccccc1F"
"CI9","NCC=O"
"CI9","c1ccccc1"
"5DN","c1ccccc1"
"5DN","c1ccncc1"
"5DN","c1ccc2ncccc2c1"
"OS5","c1ccccc1"
"OS5","c1cncnc1"
"RUP","NCC=O"
"RUP","c1ccccc1"
"RUP","CNCCC1CCCCC1"
"RUP","O=C(NCCc1ccccc1)NC1CCCCC1"
"3KT","C1CCCCC1"
"3KT","C1CCCC1"
"3KT","NCC=O"
"OS5","c1cc[nH]c1"
"3KT","CNCCC1CCCCC1"
"3KT","CNC(=O)CCC1CCCCC1"
"AKY","c1ccccc1"
"AKY","OC1CCCCO1"
"0LH","c1ccc2[nH]ccc2c1"
"CMI","CC(N)=O"
"0LH","c1ccccc1"
"CMI","c1ccc2[nH]ccc2c1"
"0LH","c1cc[nH]c1"
"CMI","c1ccccc1"
"AOJ","CC(N)=O"
"AOJ","c1ccc2[nH]ccc2c1"
"CMI","c1cc[nH]c1"
"1YN","c1ccccc1"
"AOJ","c1ccccc1"
"AOJ","c1cc[nH]c1"
"1YN","C1CNCCN1"
"1YN","CC(O)c1ccc(Cl)cc1"
"1YN","Oc1ccc(N2CCNCC2)cc1"
"1YN","COC(CN)c1ccccc1.Cl"
"AOJ","O=C1CCC(=O)N1"
"AOJ","CC(=O)NCCc1c[nH]c2ccc(F)cc12"
"NUK","c1ccsc1"
"FYC","c1ccccc1"
"2Y4","CC(N)=O"
"RYY","CC(N)=O"
"37T","c1c[nH]cn1"
"2Y4","C1CCCCC1"
"2Y4","NCC=O"
"2Y4","c1ccccc1"
"2Y4","CNCCC1CCCCC1"
"5Y8","c1cn[nH]c1"
"5Y8","c1ccncc1"
"RYY","c1ccccc1"
"RYY","CNC(=O)c1ccc(S(N)(=O)=O)cc1"
"KN4","c1ccccc1"
"KN4","c1ccncc1"
"YPP","CC(N)=O"
"5Y8","CN(C)c1ccncc1"
"YPP","NCC=O"
"YPP","c1ccccc1"
"YPP","C1CNCCN1"
"1FK","c1ccncc1"
"1FK","c1cncnc1"
"1FK","c1cc[nH]c1"
"95P","c1cscn1"
"C1I","C1CCCCC1"
"95P","c1ccsc1"
"C1I","C1CCCC1"
"C1I","c1ccc2cnccc2c1"
"C1I","c1ccccc1"
"C1I","c1ccncc1"
"S30","c1ccccc1"
"S30","c1cn[nH]c1"
"S30","c1cncnc1"
"S30","c1ccc2ncncc2c1"
"U6B","CC(N)=O"
"NRO","c1ccoc1"
"NRO","c1ccccc1"
"5BX","c1ccc2[nH]ccc2c1"
"5BX","c1ccccc1"
"5BX","c1cc[nH]c1"
"U6B","NCC=O"
"U6B","c1ccccc1"
"46R","CC(N)=O"
"AQB","CC(N)=O"
"AQB","c1ccccc1"
"AQB","c1cn[nH]c1"
"AQB","c1cncnc1"
"9M3","CC(N)=O"
"9M3","c1ccccc1"
"4FT","c1ccccc1"
"46R","c1cnoc1"
"4FT","c1ccc2cnncc2c1"
"4FT","c1ccnnc1"
"0XZ","CC(N)=O"
"72H","c1ccccc1"
"72H","c1ccncc1"
"72H","c1ccc2ncccc2c1"
"0XZ","NCC=O"
"59E","c1ccc2[nH]ccc2c1"
"0XZ","c1ccccc1"
"0XZ","c1cncnc1"
"0XZ","c1cc[nH]c1"
"0XZ","NC(CCO)c1ccccc1"
"4IK","Nc1ncnc2nc[nH]c12"
"4IK","c1c[nH]cn1"
"4IK","NCC=O"
"4IK","c1ncc2[nH]cnc2n1"
"4IK","c1cncnc1"
"59E","c1ccccc1"
"59E","c1cc[nH]c1"
"A25","c1ccccc1"
"A25","c1cnccn1"
"XX4","CC(N)=O"
"5HQ","c1ccoc1"
"5HQ","c1ccncc1"
"XX4","C1CCCCC1"
"RO6","C1CCCCC1"
"RO6","c1ccccc1"
"XX4","c1ccccc1"
"PM3","NCC=O"
"PM3","c1ccccc1"
"VGI","CC(N)=O"
"VGI","c1ccc2ccccc2c1"
"VGI","c1ccccc1"
"RO6","c1cncnc1"
"VGI","NC(=O)c1cccc2ccccc12"
"9F0","c1ccncc1"
"RO6","c1cnc(NC2CCCCC2)nc1"
"RO6","CC(C)Nc1ncccn1"
"29C","CC(N)=O"
"29C","NCC=O"
"29C","c1ccccc1"
"29C","c1cnc2ncncc2n1"
"29C","c1cnccn1"
"29C","c1cncnc1"
"EYZ","CC(N)=O"
"EYZ","NCC=O"
"EYZ","c1ccccc1"
"GDL","CC(N)=O"
"GDL","NCC=O"
"B3Y","c1ccccc1"
"91V","c1ccccc1"
"RO6","CNc1ncccn1"
"AQB","c1ccc2ncncc2c1"
"AQB","Cn1nc(C(C)(C)C)cc1N"
"99R","c1ccc2ccccc2c1"
"99R","c1ccccc1"
"P01","Nc1ncnc2nc[nH]c12"
"P01","c1c[nH]cn1"
"P01","c1ccccc1"
"99R","NC(=O)c1cccc2ccccc12"
"35O","CC(N)=O"
"35O","C1CCCC1"
"35O","NCC=O"
"7CJ","CNS(=O)(=O)c1cccc(F)c1"
"CL9","Nc1ncnc2nc[nH]c12"
"35O","c1ccccc1"
"91V","c1ccnnc1"
"35O","c1cn[nH]c1"
"35O","c1cncnc1"
"0RZ","CC(N)=O"
"0RZ","c1ccccc1"
"KSS","c1c[nH]cn1"
"35O","CC(C)Nc1ncccn1"
"35O","COc1ccc(NC(=O)CN)cc1"
"91V","c1ccc(COC2CCNCC2)cc1"
"GVY","c1ccccc1"
"GVY","c1nncs1"
"7X6","c1ccccc1"
"7X6","c1cncnc1"
"35O","CNc1ncccn1"
"XV6","CC(N)=O"
"XV6","c1ccccc1"
"XV6","c1cscn1"
"P01","c1ncc2[nH]cnc2n1"
"X40","c1ccccc1"
"X40","c1ccncc1"
"X40","c1cscn1"
"RDF","c1ccc2[nH]ccc2c1"
"RDF","NCC=O"
"RDF","c1ccccc1"
"RDF","OC1CCCCO1"
"P01","c1cncnc1"
"P01","CC(C)Nc1ncccn1"
"P01","CNc1ncccn1"
"RDF","c1cc[nH]c1"
"CL9","OCC1OCCC1O"
"CL9","c1c[nH]cn1"
"CL9","c1ncc2[nH]cnc2n1"
"CL9","c1cncnc1"
"OPI","CC(N)=O"
"TDY","CC(N)=O"
"TDY","OCC1OCCC1O"
"TDY","NCC=O"
"TDY","O=P(O)(O)O"
"72M","Nc1ncnc2nc[nH]c12"
"72M","CC(N)=O"
"72M","c1c[nH]cn1"
"72M","c1ccccc1"
"9MK","c1ccccc1"
"9MK","c1ccncc1"
"72M","c1ncc2[nH]cnc2n1"
"72M","c1cncnc1"
"7BB","C1CCCCC1"
"2JY","c1ccoc1"
"2JY","c1ccccc1"
"B19","OC1CCCCO1"
"JFS","OCc1ccc(-n2cnc3ccccc32)cc1"
"X3G","c1ccccc1"
"9MK","c1ccc2ncccc2c1"
"ETQ","CC(N)=O"
"ETQ","c1ccccc1"
"ETQ","CNCc1cccc(Cl)c1"
"LAZ","CC(N)=O"
"X3G","c1cncnc1"
"LAZ","c1ccccc1"
"ID2","OCC1OCCC1O"
"ID2","c1cncnc1"
"X3G","c1cc[nH]c1"
"X3G","CNc1ncccn1"
"37T","c1ncc2[nH]cnc2n1"
"37T","c1cncnc1"
"6ES","C1CCCCC1"
"6ES","O=P(O)(O)O"
"7X6","CNc1ncccn1"
"4H3","CC(N)=O"
"4A7","CC(N)=O"
"4H3","C1CCCC1"
"4H3","c1ccncc1"
"TEU","OC1CCCCO1"
"MJF","c1ccccc1"
"OTA","CC(N)=O"
"OTA","NCC=O"
"OTA","c1ccsc1"
"OTA","CC(=O)Nc1cc(C)c(C)s1"
"FVV","c1ccccc1"
"L5Z","C1CC1"
"7HF","c1ccccc1"
"076","CC(N)=O"
"076","NCC=O"
"6K1","CC(N)=O"
"6K1","c1ccccc1"
"6K1","c1ccncc1"
"L5Z","c1c[nH]cn1"
"L5Z","c1ccccc1"
"L5Z","c1cncnc1"
"TBZ","c1ccc2[nH]cnc2c1"
"TBZ","c1c[nH]cn1"
"SRO","c1ccc2[nH]ccc2c1"
"SRO","c1ccccc1"
"JMD","c1ccccc1"
"MDQ","OCC1OCCC1O"
"MDQ","O=P(O)(O)O"
"MDQ","c1cncnc1"
"SRO","c1cc[nH]c1"
"6K1","c1cncnc1"
"6K1","c1cc[nH]c1"
"24L","CC(N)=O"
"A08","c1ccccc1"
"A08","c1ccncc1"
"19X","c1ccccc1"
"19X","c1cncnc1"
"5XT","c1ccccc1"
"19X","c1cc[nH]c1"
"JNK","CC(N)=O"
"JNK","C1CCCCC1"
"JNK","c1ccccc1"
"JNK","c1ccncc1"
"5O1","C1CCCCC1"
"5O1","c1ccccc1"
"5O1","c1cn[nH]c1"
"5O1","c1ccncc1"
"00M","c1ccccc1"
"00N","CC(N)=O"
"8DZ","c1ccccc1"
"8DZ","COc1cc(C(=O)O)cc(OC)c1OC"
"2VJ","CC(N)=O"
"2VJ","C1CCCCC1"
"4O6","CC(N)=O"
"4O6","NCC=O"
"DSN","NCC=O"
"TBZ","c1ccccc1"
"5O1","c1cncnc1"
"5O1","CNc1ncccn1"
"6T0","c1c[nH]cn1"
"6T0","c1ccccc1"
"6T0","c1ccncc1"
"MOU","C1CCCCC1"
"MHR","c1ccncc1"
"MHR","c1cncnc1"
"7AP","c1cncnc1"
"HD2","CC(N)=O"
"HD2","C1CCCCC1"
"HD2","C1CCCC1"
"HD2","c1cncnc1"
"HD2","CC(C)Nc1ncccn1"
"6T0","c1ccc2ncccc2c1"
"SDL","c1c[nH]cn1"
"SDL","c1ncc2[nH]cnc2n1"
"5QF","c1ccccc1"
"5QF","C1CNCCN1"
"SDL","c1cncnc1"
"SDL","OCC1OCC(O)C1O"
"3CJ","c1cncnc1"
"UM3","OCC1OCCC1O"
"UM3","O=P(O)(O)O"
"UM3","c1cncnc1"
"ME6","OCC1OCCC1O"
"ME6","O=P(O)(O)O"
"ME6","c1cncnc1"
"AOI","C1CCCCC1"
"AOI","C1CCCC1"
"AOI","C1~C~C~C2~C(~C~1)~C~C~C1~C3~C~C~C~C~3~C~C~C~2~1"
"24L","c1ccc2c(c1)CCO2"
"24L","c1ccc2ccccc2c1"
"24L","c1ccccc1"
"24L","COc1cc(O)cc(OC)c1"
"2EY","c1ccccc1"
"2EY","c1ccncc1"
"2EY","c1ccc2ncccc2c1"
"4KS","c1ccccc1"
"5AV","c1cn[nH]c1"
"5AV","c1cncnc1"
"5AV","c1cscn1"
"2EY","OCc1cn(-c2ccc(Cl)cc2)nn1"
"6V0","Nc1ncnc2nc[nH]c12"
"6V0","CC(N)=O"
"6V0","c1c[nH]cn1"
"SK4","CC(N)=O"
"SK4","c1ccccc1"
"SK4","c1ccncc1"
"SK4","c1ccc2ncccc2c1"
"8V5","CC(N)=O"
"8V5","c1cocn1"
"8V5","c1ccsc1"
"6V0","O=P(O)(O)O"
"6V0","c1ncc2[nH]cnc2n1"
"6V0","c1cncnc1"
"NPF","c1ccccc1"
"NPF","OC1CCCCO1"
"BP9","c1nncs1"
"4J2","c1ccc2ccccc2c1"
"4J2","NCC=O"
"4J2","c1ccccc1"
"6V0","OCC1OCC(O)C1O"
"C4F","c1ccccc1"
"C4F","c1ccncc1"
"C4F","c1cc[nH]c1"
"JLO","c1ccccc1"
"2VJ","c1c[nH]cn1"
"2VJ","c1ccccc1"
"2VJ","c1cncnc1"
"2VJ","CNCc1cccc(Cl)c1"
"X6X","OC1CCCCO1"
"BGX","NCC=O"
"BGX","C1=CNCC1"
"225","c1ccccc1"
"CXJ","c1ccccc1"
"LF0","c1ccccc1"
"LF0","c1ccncc1"
"LF0","c1ccc2ncccc2c1"
"VG1","O=P(O)(O)O"
"VG1","OC1CCCCO1"
"CNL","C1CCCCC1"
"4FF","c1c[nH]cn1"
"5AQ","Nc1ncnc2nc[nH]c12"
"5AQ","CC(N)=O"
"23Z","CC(N)=O"
"23Z","c1ccccc1"
"23Z","c1cn[nH]c1"
"23Z","c1cc[nH]c1"
"23Z","CC(=O)NCc1cn[nH]c1"
"HGP","O=P(O)(O)O"
"MOU","C1CCCC1"
"MOU","OC1CCCCO1"
"5QF","c1ccncc1"
"5QF","CCNc1ccc(C#N)cn1"
"65Y","c1ccccc1"
"RB9","CC(N)=O"
"RB9","c1ccc2[nH]ccc2c1"
"KVS","CC(N)=O"
"KVS","NCC=O"
"9QN","CC(N)=O"
"9ME","c1ccccc1"
"4FF","c1ccccc1"
"4O6","c1ccccc1"
"4O6","CC(N)C(=O)N1CCOCC1.Cl"
"LF0","c1ccc2c(c1)CCCO2"
"8ZU","c1ccccc1"
"4O6","CNCCNS(C)(=O)=O.Cl"
"4O6","CC(N)CN1CCOCC1"
"9B5","CC(N)=O"
"9B5","NCC=O"
"9B5","c1ccccc1"
"JJK","NCC=O"
"JJK","c1ccncc1"
"5QF","CCNc1ncccc1C"
"IP1","CC(N)=O"
"IP1","O=C1CC2SCCN12"
"IP1","NCC=O"
"7BT","CC(N)=O"
"7BT","c1ccccc1"
"LAO","O=P(O)(O)O"
"LAO","OC1CCCCO1"
"2MP","c1ccccc1"
"2VV","CC(N)=O"
"8GX","c1ccc2c(c1)CCO2"
"8GX","c1ccccc1"
"8GX","C1CNCCN1"
"8GX","c1ccncc1"
"8GX","c1cc[nH]c1"
"5AQ","c1c[nH]cn1"
"5AQ","c1ccccc1"
"5AQ","c1ncc2[nH]cnc2n1"
"5AQ","c1cncnc1"
"2VV","c1ccccc1"
"2VV","c1cn[nH]c1"
"8PT","Nc1ncnc2nc[nH]c12"
"8PT","C1CCCCC1"
"8PT","c1c[nH]cn1"
"8PT","c1ccccc1"
"8PT","c1ncc2[nH]cnc2n1"
"8PT","c1cncnc1"
"8PT","CNc1ncccn1"
"5AQ","OCC1OCC(O)C1O"
"6EU","C1CCCCC1"
"9ME","c1ccncc1"
"9ME","c1ccc2ncccc2c1"
"BN2","CC(N)=O"
"BN2","c1ccccc1"
"M8J","O=C1CNC(=O)N1"
"M8J","CC(N)=O"
"M8J","C1CCCC1"
"8PT","CCN(CCO)c1ccc(N)cc1"
"07J","c1ccccc1"
"07J","C1CNCCN1"
"07J","c1cncnc1"
"9QN","NCC=O"
"9QN","c1ccccc1"
"9QN","c1ccncc1"
"9QN","Cl.NC(=O)C1CCCCN1"
"MHR","c1cc[nH]c1"
"57Z","c1ccccc1"
"57Z","c1ccncc1"
"NZQ","Nc1ncnc2nc[nH]c12"
"NZQ","CC(N)=O"
"M8J","NCC=O"
"M8J","c1ccccc1"
"M8J","CNC1(C(N)=O)CCCC1"
"7D2","C1CCCCC1"
"7D2","C1CC1"
"B6D","CC(N)=O"
"B6D","OC1CCCCO1"
"F48","C1CCCCC1"
"F48","c1ccoc1"
"F48","c1c[nH]cn1"
"F48","c1ccncc1"
"F48","c1cc[nH]c1"
"24Q","CC(N)=O"
"24Q","C1CCCCC1"
"24Q","c1ccccc1"
"24Q","c1ccncc1"
"R9T","c1ccccc1"
"NZQ","c1c[nH]cn1"
"NZQ","O=P(O)(O)O"
"NZQ","c1ncc2[nH]cnc2n1"
"QND","c1ccccc1"
"QND","c1ccncc1"
"9QN","CS(=O)(=O)N1CCCNCC1.Cl"
"9QN","CNCCNS(C)(=O)=O.Cl"
"QND","c1ccc2ncccc2c1"
"4M0","c1ccccc1"
"6EU","c1ccccc1"
"LCG","c1c[nH]cn1"
"H2P","O=P(O)(O)O"
"H2P","OC1CCCCO1"
"65Y","c1ccncc1"
"65Y","c1ccc2ncccc2c1"
"RHN","c1ccccc1"
"XJS","CC(N)=O"
"XJS","OCC1OCCC1O"
"XJS","O=P(O)(O)O"
"XJS","c1cncnc1"
"SXV","CC(N)=O"
"SXV","O=P(O)(O)O"
"6XB","CC(N)=O"
"6XB","c1ccccc1"
"0UA","c1ccccc1"
"FRV","C1CC1"
"FRV","c1c[nH]cn1"
"FRV","c1ccccc1"
"FRV","c1cncnc1"
"WHJ","c1ccccc1"
"WHJ","c1ccncc1"
"WHJ","c1ccc2ncccc2c1"
"WHJ","O=c1ccc2cccc(O)c2[nH]1"
"3OE","CC(N)=O"
"3OE","NCC=O"
"LCG","O=P(O)(O)O"
"LCG","c1ncc2[nH]cnc2n1"
"LCG","c1cncnc1"
"LCG","OCC1OCC(O)C1O"
"6XB","c1cn[nH]c1"
"6XB","CC(=O)NCc1cn[nH]c1"
"563","CC(N)=O"
"563","c1ccccc1"
"563","C1CNCCN1"
"563","c1cn[nH]c1"
"563","c1cncnc1"
"563","CC(=O)Nc1ccc(Oc2ncccn2)cc1"
"71W","C1CCCC1"
"71W","c1ccccc1"
"DMA","O=P(O)(O)O"
"121","c1ccc2[nH]cnc2c1"
"121","c1c[nH]cn1"
"121","c1ccccc1"
"121","c1ccncc1"
"FRV","CNc1ncccn1"
"A1M","c1ccccc1"
"5WR","CC(N)=O"
"5WR","c1ccccc1"
"EAU","CC(N)=O"
"EAU","c1ccoc1"
"EAU","c1cnccn1"
"A1M","O=P(O)(O)O"
"AE5","NCC=O"
"57Z","c1ccc2ncccc2c1"
"21D","c1ccc2ccccc2c1"
"21D","c1ccccc1"
"RB9","NCC=O"
"RB9","c1ccccc1"
"RB9","c1cc[nH]c1"
"RB9","c1ccsc1"
"C5D","C1CCCCC1"
"C5D","C1CCCC1"
"PEA","c1ccccc1"
"3OE","c1ccccc1"
"3OE","c1ccsc1"
"3OE","NC(=O)c1ccc(OCc2ccccc2)cc1"
"3OE","COc1ccc(C(=O)NCC(N)=O)cc1"
"W45","CC(N)=O"
"W45","c1ccc2[nH]ccc2c1"
"W45","c1ccccc1"
"W45","c1cc[nH]c1"
"ZON","c1cnoc1"
"ZON","c1ccccc1"
"0EH","NCC=O"
"4XY","C1CC1"
"4XY","c1cncnc1"
"7HF","c1cn[nH]c1"
"WLH","C1CNCCN1"
"WLH","c1cncnc1"
"WLH","CNc1ncccn1"
"076","c1ccccc1"
"8RD","CC(N)=O"
"8RD","c1ccccc1"
"8RD","c1cn[nH]c1"
"8RD","c1ccncc1"
"TFR","CC(N)=O"
"TFR","NCC=O"
"9B5","c1cscn1"
"KYD","c1cn[nH]c1"
"6BM","CC(N)=O"
"6FP","c1cnc2ncncc2n1"
"6FP","c1cnccn1"
"6FP","c1cncnc1"
"RU8","CC(N)=O"
"RU8","c1cnc2c(c1)ccc1cccnc12"
"RU8","c1ccccc1"
"RU8","c1ccncc1"
"RU8","c1ccc2ncccc2c1"
"RU8","c1ccc(-c2ccccn2)nc1"
"2GL","OC1CCCCO1"
"DHB","c1ccccc1"
"H8B","c1ccccc1"
"H8B","c1ccncc1"
"H8B","c1ccc2ncccc2c1"
"0EL","CC(N)=O"
"0EL","C1CCCCC1"
"0EL","c1c[nH]cn1"
"0EL","NCC=O"
"0EL","c1ccccc1"
"0EL","CNCCC1CCCCC1"
"XOP","c1ccccc1"
"4T5","C1CCCCC1"
"4T5","C1CC1"
"4T5","c1cn[nH]c1"
"4T5","c1cncnc1"
"E3K","Nc1ncnc2nc[nH]c12"
"E3K","CC(N)=O"
"E3K","c1c[nH]cn1"
"E3K","c1ncc2[nH]cnc2n1"
"4T5","CNc1ncccn1"
"FNI","CC(N)=O"
"FNI","c1ccoc1"
"FNI","c1ccc2ccccc2c1"
"FNI","c1ccccc1"
"FNI","c1ccncc1"
"FNI","c1cncnc1"
"1WW","CC(N)=O"
"1WW","c1ccccc1"
"NZQ","c1cncnc1"
"NZQ","OCC1OCC(O)C1O"
"77E","O=P(O)(O)O"
"77E","c1ccncc1"
"5NR","c1ccccc1"
"5NR","CC1CCN(CCN)CC1"
"F1J","CC(N)=O"
"F1J","NCC=O"
"F1J","c1ccccc1"
"F1J","C1CNCCN1"
"PKJ","CC(N)=O"
"PKJ","c1ccccc1"
"PKJ","c1cscn1"
"DW7","CC(N)=O"
"DW7","C1CCCCC1"
"DW7","NCC=O"
"DW7","c1ccccc1"
"DW7","CNCCC1CCCCC1"
"DW7","CNC(=O)CCC1CCCCC1"
"VXX","c1ccccc1"
"JFK","CC(N)=O"
"JFK","c1ccc2scnc2c1"
"JFK","NCC=O"
"JFK","c1ccccc1"
"JFK","c1cscn1"
"E3K","c1cncnc1"
"5WR","C1CNCCN1"
"00I","c1ccc2ccccc2c1"
"00I","NCC=O"
"00I","c1ccccc1"
"00J","CC(N)=O"
"00J","c1ccoc1"
"00J","c1ccccc1"
"00J","c1ccncc1"
"00J","c1ccc2ncccc2c1"
"00J","OCCN1CCOCC1"
"00K","CC(N)=O"
"00K","C1CCCCC1"
"00K","NCC=O"
"00K","c1ccccc1"
"00K","CC(O)CNC1CCCCC1"
"00L","CC(N)=O"
"00L","NCC=O"
"00L","c1ccccc1"
"00N","NCC=O"
"00N","c1ccccc1"
"00N","c1cscn1"
"00O","NCC=O"
"00O","c1ccccc1"
"00P","CC(N)=O"
"00P","C1CCCCC1"
"00P","NCC=O"
"00P","c1ccccc1"
"00Q","CC(N)=O"
"00Q","c1ccc2scnc2c1"
"00Q","NCC=O"
"00Q","c1ccccc1"
"00Q","c1cscn1"
"00R","CC(N)=O"
"00R","C1CCCCC1"
"5WR","c1cncnc1"
"7AP","c1cnc2ncncc2n1"
"7AP","c1cnccn1"
"07L","c1ccccc1"
"5JC","c1ccccc1"
"ARU","Nc1ncnc2nc[nH]c12"
"S31","CC(N)=O"
"G4K","CC(N)=O"
"G4K","c1ccc2[nH]cnc2c1"
"G4K","c1c[nH]cn1"
"JWT","c1ccccc1"
"JWT","c1cncnc1"
"HMT","c1ccccc1"
"0QB","CC(N)=O"
"3KR","c1ccccc1"
"EZK","CC(N)=O"
"EZK","c1ccccc1"
"81Y","c1ccccc1"
"81Y","c1cn[nH]c1"
"81Y","c1ccncc1"
"ARU","c1c[nH]cn1"
"ARU","O=P(O)(O)O"
"KOV","CC(N)=O"
"0A0","NCC=O"
"KOV","c1ccoc1"
"KOV","NCC=O"
"MMI","CC(N)=O"
"MMI","NCC=O"
"0QB","C1CCCCC1"
"XS4","c1ccccc1"
"MMI","c1ccccc1"
"XS4","c1ccncc1"
"G4K","c1ccccc1"
"G4K","c1ccncc1"
"G4K","CC(=O)Nc1ccc2[nH]c(=O)[nH]c2c1"
"EM5","CC(N)=O"
"0QB","NCC=O"
"EM5","C1CCCCC1"
"0QB","c1ccccc1"
"EM5","c1ccccc1"
"ZYE","CC(N)=O"
"ZYE","c1ccc2[nH]ccc2c1"
"BHY","c1ccccc1"
"0QB","c1cscn1"
"0QB","CNCCC1CCCCC1"
"ZYE","c1ccccc1"
"81S","NCC=O"
"G4K","CCC(=O)Nc1ccc2[nH]c(=O)[nH]c2c1"
"BHY","CS(=O)(=O)NCCc1ccccc1"
"087","CC(N)=O"
"087","c1ccncc1"
"BDB","c1ccccc1"
"087","c1cc[nH]c1"
"QPU","C1CCCCC1"
"38K","c1ccccc1"
"38K","c1ccncc1"
"N1Z","c1c[nH]cn1"
"087","CC(=O)NC1CCNCC1.Cl"
"VX7","CC(N)=O"
"QPU","OC1CCCCO1"
"QPU","CC(O)CNC1CCCCC1"
"087","CCN(C)c1cc(CN)ccn1.Cl.Cl"
"FYA","Nc1ncnc2nc[nH]c12"
"FYA","c1c[nH]cn1"
"FYA","c1ccccc1"
"FYA","O=P(O)(O)O"
"6LV","c1ccccc1"
"VX7","c1ccccc1"
"HWY","C1CCCC1"
"HWY","c1ccccc1"
"HWY","COc1ccc(S(=O)(=O)N(C)C)cc1"
"VX7","c1ccncc1"
"VX7","c1ccc2ncccc2c1"
"B36","CC(N)=O"
"H5B","c1ccccc1"
"H5B","Oc1ccc(Br)cc1"
"0TU","c1ccccc1"
"0TU","c1ccncc1"
"B36","c1ccc2ccccc2c1"
"7J5","CC(N)=O"
"7J5","c1ccccc1"
"7J5","c1ccncc1"
"GPR","CC(N)=O"
"0TU","c1ccc2ncccc2c1"
"7J5","CN(C)c1ccncc1"
"GPR","NCC=O"
"GPR","c1ccccc1"
"09N","CC(N)=O"
"09N","OC1CCCCO1"
"7TR","c1c[nH]cn1"
"7TR","c1ccccc1"
"7TR","CCC1CN(C)c2ccccc2CN1"
"XIG","CC(N)=O"
"XIG","c1ccccc1"
"KZP","c1ccc2cnccc2c1"
"FYA","c1ncc2[nH]cnc2n1"
"FYA","c1cncnc1"
"B36","c1ccccc1"
"FYA","OCC1OCC(O)C1O"
"CIN","c1ccccc1"
"B36","c1ccncc1"
"B36","c1ccc2ncccc2c1"
"6LV","c1cncnc1"
"20J","C1=Nc2ccccc2SN1"
"06H","CC(N)=O"
"06H","NCC=O"
"06H","c1ccccc1"
"B32","Nc1ncnc2nc[nH]c12"
"B32","c1c[nH]cn1"
"B32","c1ncc2[nH]cnc2n1"
"6LV","c1ccc2ncncc2c1"
"75P","c1ccccc1"
"MR2","c1ccc2ccccc2c1"
"MLD","CC(N)=O"
"MLD","NCC=O"
"75P","c1cncnc1"
"MLD","OC1CCCCO1"
"MR2","c1ccccc1"
"DZK","c1ccccc1"
"06H","c1cc[nH]c1"
"75P","c1ccc2ncncc2c1"
"75P","CNc1ncccn1"
"606","c1ccccc1"
"9DT","NCC=O"
"9DT","c1ccccc1"
"B36","NC(=O)c1cccc2ccccc12"
"8CP","OCC1OCCC1O"
"06H","CN(C)C(=O)CNc1ccccc1"
"EO7","Nc1ncnc2nc[nH]c12"
"WT4","CC(N)=O"
"EO7","c1c[nH]cn1"
"EO7","c1ncc2[nH]cnc2n1"
"EO7","c1cncnc1"
"EO7","OCC1OCC(O)C1O"
"WT4","NCC=O"
"D5H","CC(N)=O"
"8XA","Nc1ncnc2nc[nH]c12"
"D5H","c1ccccc1"
"8XA","c1c[nH]cn1"
"J9K","CC(N)=O"
"8XA","O=P(O)(O)O"
"8XA","c1ncc2[nH]cnc2n1"
"KZP","c1ccccc1"
"KZP","c1cn[nH]c1"
"8CP","O=P(O)(O)O"
"8XA","c1cncnc1"
"KZP","c1ccncc1"
"KZP","c1cncnc1"
"8XA","OCC1OCC(O)C1O"
"8CP","c1cncnc1"
"4DL","c1ccccc1"
"4DL","c1cn[nH]c1"
"4DL","c1cncnc1"
"4DL","CNc1ncccn1"
"JZE","c1ccccc1"
"EZS","c1c[nH]cn1"
"EZS","c1ccccc1"
"FEZ","c1ccccc1"
"420","CC(N)=O"
"KRA","c1ccccc1"
