CHEM_COMP_ID,Total Molweight,cLogP,H-Acceptors,H-Donors,Druglikeness,Rings
5RD,242.342,1.0951,4,2,0.84219,1
5RC,473.469,2.6619,6,2,-8.617,4
5RA,431.626,3.241,5,0,1.7052,4
5R9,255.364,2.0189,3,0,5.9852,3
5R8,233.358,0.7078,3,1,5.6687,2
5R7,422.525,-4.1277,10,5,2.1573,2
5R6,699.704,1.6293,15,6,5.7176,7
5R5,119.119,-1.7631,4,2,-17.27,0
5R2,754.903,4.3964,15,3,-55.709,5
5R1,411.413,2.0374,9,2,-1.3176,3
5R0,178.23,2.7266,2,1,-4.8726,1
5QY,162.191,0.2963,3,2,3.3194,2
5QX,162.191,0.3299,3,1,3.0621,2
5QT,272.328,-0.4202,7,3,-5.2682,1
5QO,359.432,3.2348,6,3,4.0674,4
5QM,183.209,1.9477,2,1,-5.6345,2
5QL,409.528,1.7834,6,3,1.5766,4
5QK,391.47,1.6356,6,2,4.8717,4
5QJ,413.523,2.695,6,2,5.4349,5
5QH,387.482,2.494,5,2,4.9675,4
5QG,409.552,3.2602,5,0,-5.0827,4
5QF,526.7,3.1371,8,0,-1.4591,4
5QE,494.658,3.6133,7,1,-2.5031,4
5QD,218.082,2.2847,2,1,1.8447,1
5QC,588.588,3.7913,9,2,-3.4243,7
5QB,209.244,0.9327,4,1,1.8086,1
5QA,234.081,1.358,3,2,1.9856,1
5Q9,232.109,2.5512,2,0,4.0642,1
5Q8,199.212,1.5011,4,1,-5.5809,2
5Q7,165.195,1.1174,4,1,-5.5275,1
5Q5,166.247,1.4814,2,2,-1.0142,1
5Q4,433.51,1.3327,8,3,8.8692,4
5Q3,420.476,-0.1169,10,4,8.9066,4
5Q2,465.983,2.1482,7,3,9.1129,4
5Q1,281.263,0.4187,7,4,-1.3143,1
5PZ,426.346,4.621,4,2,3.5206,4
5PY,306.21,-3.8715,9,3,-17.719,2
5PX,240.282,0.7928,5,2,2.6593,3
5PV,178.23,2.506,2,1,-11.475,1
5PU,281.263,0.4187,7,4,-1.3143,1
5PS,496.516,4.5913,6,3,3.0832,5
5PS,,,,,,
5PR,183.162,-0.4013,5,3,-1.6461,1
5PP,256.344,4.8322,2,1,-12.037,2
5PN,165.148,-0.2349,4,1,-1.2366,2
5PM,394.501,4.3345,4,0,0.21917,4
5PL,1233.73,15.702,17,6,-59.739,1
5PK,282.386,3.5863,3,1,-1.3327,4
5PJ,298.36,3.6559,3,0,-2.9032,4
5PI,613.738,0.5307,13,7,4.3749,3
5PI,,,,,,
5PH,520.557,1.5858,11,5,3.6022,2
5PG,181.19,-1.7104,4,3,1.3862,1
5PF,300.376,3.6871,3,1,-2.6727,4
5PE,316.38,1.3132,5,1,4.0013,3
5PC,345.247,-4.5041,10,4,-20.6,2
5PB,451.933,4.7536,6,1,3.7873,4
5PA,332.248,-5.6135,9,5,-17.709,2
5P8,406.42,1.1973,8,1,1.1154,3
5P5,554.373,-6.4095,16,7,-34.872,1
5P3,248.664,3.0642,3,2,-1.6821,2
5P2,575.595,3.9174,10,1,-2.7715,5
5P1,294.231,2.5632,4,2,-5.9911,3
5OX,358.52,6.9293,3,1,-14.501,0
5OU,304.736,1.8488,6,1,5.9854,3
5OS,321.158,4.6333,3,2,-0.90537,3
5OR,352.126,2.1954,4,2,1.7933,3
5OQ,360.416,3.3164,6,1,3.5871,4
5OP,350.453,3.7616,5,2,-13.538,1
5OO,217.051,2.6859,2,1,0.26025,1
5ON,312.32,2.3052,5,2,0.049198,2
5OH,188.186,-4.752,7,5,-4.3028,1
5OF,204.185,0.6438,5,2,3.3569,2
5OE,412.456,1.7763,9,1,3.5871,5
5OC,323.197,-5.9851,11,5,-17.957,2
5OB,148.165,1.1892,3,1,-0.10412,2
5OB,,,,,,
5O7,362.392,1.9848,8,1,3.5871,4
5O6,192.213,1.6243,3,1,-2.1327,1
5O5,245.069,1.7326,5,1,-0.65129,2
5O4,261.283,2.5043,4,1,1.6018,4
5O2,647.848,2.9835,8,3,-6.9268,8
5NZ,647.848,2.9835,8,3,-6.9268,8
5NY,550.025,5.0758,10,2,3.2679,7
5NW,417.515,3.607,8,2,0.84699,4
5NV,432.895,1.4039,10,3,7.1421,4
5NU,157.085,-2.1461,7,2,-3.2275,1
5NS,223.251,-0.0526,4,2,-7.3552,2
5NR,218.343,1.7904,2,1,0.0042168,2
5NQ,484.627,3.2966,10,1,3.51,4
5NP,390.829,3.2658,6,0,3.6017,5
5NO,377.447,2.0748,7,1,-1.8545,5
5NN,236.273,2.4263,3,2,1.9963,3
5NM,504.408,1.9488,8,0,-0.0036781,5
5NL,240.261,1.8453,4,2,4.3775,3
5NK,394.521,1.7981,7,3,1.6737,4
5NI,,,,,,
5NI,163.136,-0.0515,5,1,-3.1321,2
5NH,738.924,2.0915,14,4,-60.894,5
5NE,186.209,2.683,2,1,-1.8497,2
5ND,240.261,1.8453,4,2,4.3775,3
5NC,308.186,-5.3736,11,4,-17.623,2
5NB,345.156,-1.1701,9,4,-2.4445,3
5NA,202.208,2.3373,3,2,-1.8497,2
5N8,504.418,3.5288,8,1,-7.1045,5
5N6,351.307,-3.4205,11,6,-3.5913,1
5N5,266.26,-2.1374,9,4,-0.33841,3
5N4,361.408,1.5011,8,2,2.0354,5
5N3,381.826,1.8474,8,3,0.31671,5
5N2,450.501,3.3726,8,1,4.5782,5
5N1,387.442,3.9366,7,2,-5.0514,4
5MZ,209.636,1.3355,4,1,-0.23293,2
5MY,580.05,-19.28,21,11,-19.05,1
5MX,383.367,-0.8562,11,4,-9.6133,3
5MW,213.24,-6.1039,7,3,-15.021,1
5MV,588.489,7.0275,7,2,5.0336,5
5MU,338.208,-5.3468,11,5,-17.814,2
5MT,451.485,1.3636,9,2,-8.1954,4
5MS,354.433,3.121,6,2,0.59131,3
5MR,556.557,2.0613,9,4,-10.079,5
5MR,,,,,,
5MQ,427.546,4.8144,5,1,6.9446,5
5MP,,,,,,
5MP,81.1176,0.726,1,1,-0.14972,1
5MO,427.546,4.8144,5,1,6.9446,5
5MN,424.546,4.628,5,2,7.7146,5
5MM,356.156,-9.2055,12,7,-21.897,0
5ML,436.557,4.9046,5,1,7.7424,5
5MK,170.599,0.6756,3,2,-0.57329,1
5MI,,,,,,
5MI,131.177,2.0429,1,1,-0.78731,2
5MH,141.194,-0.3653,2,1,0.51025,1
5MG,432.788,4.8834,6,1,-3.4194,4
5MF,340.434,1.211,8,0,5.9319,4
5ME,322.367,1.1331,6,2,1.9078,3
5MD,242.23,-1.9087,7,3,2.2482,2
5MC,337.224,-5.8972,11,5,-21.234,2
5MB,,,,,,
5MB,132.166,1.6031,2,1,-0.078187,2
5MA,474.738,2.9294,8,2,-0.94585,5
5MA,,,,,,
5M9,359.864,2.1282,7,0,5.7903,4
5M8,297.74,4.1238,3,1,-1.4382,3
5M7,366.847,4.9103,4,1,0.36754,4
5M6,375.879,2.6885,5,1,4.256,4
5M1,,,,,,
5M1,125.127,0.3191,3,2,2.4733,1
5M0,151.164,0.8113,3,2,-1.5479,1
5LZ,406.268,3.5513,6,0,3.7679,4
5LY,406.268,3.5513,6,0,3.7679,4
5LX,406.268,3.5513,6,0,3.7679,4
5LW,406.268,3.5513,6,0,3.7679,4
5LU,376.67,4.1635,5,0,4.505,2
5LR,429.971,3.2702,5,1,5.0076,4
5LQ,383.899,1.7253,6,1,3.7468,3
5LO,390.521,5.4693,3,1,-5.774,5
5LK,402.5,2.413,7,2,9.4795,5
5LJ,639.795,2.092,13,5,-20.802,3
5LI,277.106,0.9985,5,2,3.2617,1
5LH,557.65,0.0574,13,5,-15.062,2
5LG,543.623,-0.397,13,5,-14.82,2
5LF,255.321,-4.765,7,3,-19.775,1
5LE,213.24,-6.1282,7,3,-13.767,1
5LB,199.213,-6.5826,7,3,-15.857,1
5L9,312.199,2.6069,4,1,4.8779,3
5L8,312.199,2.6069,4,1,4.8779,3
5L6,,,,,,
5L6,287.406,1.4416,4,2,0.42408,2
5L4,420.472,0.7845,9,3,0.29211,4
5L3,448.469,-2.276,13,4,2.8644,2
5L2,492.478,-3.1417,15,4,3.0193,2
5L0,360.416,1.607,6,0,2.8675,5
5KZ,576.595,-0.2087,16,2,-1.1325,1
5KX,102.524,0.6679,2,1,-0.4479,1
5KX,,,,,,
5KV,339.297,-5.9354,12,6,1.5616,1
5KU,477.469,-4.4498,15,7,-20.684,1
5KR,489.345,3.6604,7,3,0.33474,3
5KQ,350.323,-3.8947,11,7,1.9392,1
5KP,449.941,3.7552,7,1,5.8543,4
5KJ,204.229,-3.2878,7,5,-8.9529,0
5KH,452.431,4.7634,5,1,-4.9538,4
5KG,324.419,3.4535,3,3,-3.8812,3
5KF,324.419,3.4535,3,3,-5.7612,3
5KE,372.463,5.0552,3,3,-3.8375,4
5KD,386.489,5.3309,3,2,-3.7158,4
5KB,356.464,5.4009,2,2,-3.8375,4
5KA,398.516,4.9709,3,2,-9.6259,3
5K8,410.464,2.9017,6,2,-14.089,3
5K7,352.429,3.5318,4,2,-6.9789,3
5K5,334.457,4.5859,2,2,-5.7183,4
5K4,308.42,4.3802,2,2,-3.5608,3
5K3,182.218,1.3213,3,2,-2.2484,1
5K2,328.41,4.4209,2,2,-1.9575,4
5K1,326.459,3.8614,2,2,-2.0425,3
5K0,294.393,3.9258,2,2,-1.6725,3
5JZ,662.749,5.2664,13,2,1.3922,7
5JY,308.42,4.3802,2,2,-1.6808,3
5JX,312.383,3.7002,2,2,-3.2975,3
5JW,322.146,4.3426,4,1,1.3005,3
5JQ,184.179,-0.8475,6,4,2.4514,2
5JP,119.119,-3.2306,4,3,2.022,0
5JO,385.272,-4.6987,12,4,-16.911,3
5JN,430.455,2.901,9,1,-3.7223,2
5JM,516.944,3.0109,10,3,2.5237,4
5JL,200.246,-0.487,5,4,1.888,2
5JK,402.66,6.3304,2,2,-2.1182,4
5JG,,,,,,
5JG,419.887,2.8409,7,3,0.054376,4
5JE,184.202,1.5191,4,1,2.5683,3
5JC,163.003,2.5259,1,1,-2.05,1
5JA,527.675,2.7139,10,1,8.5868,6
5J9,441.411,-3.1954,15,4,-4.6098,5
5J6,493.356,2.8704,7,0,-2.742,4
5J2,323.322,3.2938,4,3,-1.9908,3
5J1,322.446,5.1868,2,2,-3.6926,4
5J0,320.431,4.2439,2,2,-3.3883,4
5IU,434.074,-4.1322,10,4,-16.245,2
5IT,434.074,-4.1322,10,4,-16.245,2
5IR,,,,,,
5IR,631.779,0.7863,9,4,-8.4634,4
5IR,632.787,0.7863,9,4,-8.4634,4
5IQ,144.177,1.1758,2,1,-1.9084,2
5IP,580.05,-19.28,21,11,-19.05,1
5IO,546.424,2.4079,8,1,8.2164,3
5IN,567.665,0.0038001,11,6,-9.02,3
5IG,385.466,2.1406,8,2,1.5821,3
5ID,392.148,-0.8627,8,4,-0.64769,3
5IC,449.089,-5.5347,11,5,-19.177,2
5I5,376.149,0.064,7,3,1.7974,3
5HZ,320.431,4.2439,2,2,-3.3883,4
5HY,158.113,-1.6129,6,3,4.5751,1
5HX,304.432,4.5896,1,1,-3.3883,4
5HW,294.393,3.9258,2,2,-3.5768,3
5HU,338.208,-5.4214,11,5,-15.789,2
5HT,260.245,-1.9777,8,4,5.2297,2
5HR,230.203,-6.8099,5,4,-10.2,1
5HP,129.115,-1.1153,4,2,-8.8934,1
5HN,139.11,-0.2019,4,2,-1.5746,1
5HM,353.223,-6.8239,12,6,-19.694,2
5HK,446.462,2.6892,9,2,-2.0023,4
5HI,527.591,2.246,9,5,5.2805,3
5HG,273.188,-4.2426,9,3,-8.0597,2
5HE,318.455,5.5973,3,2,-10.209,0
5HD,204.309,2.0506,3,3,-11.492,0
5HC,337.224,-5.9718,11,5,-17.968,2
5HA,578.732,2.3927,9,4,-1.4074,4
5H9,485.516,0.7677,10,5,-30.49,1
5H8,471.489,0.3133,10,5,-38.414,1
5H7,440.468,4.0681,5,2,-0.059684,4
5H5,382.423,1.6573,9,1,4.2354,4
5H4,381.518,4.2529,3,2,5.0293,3
5H3,353.464,3.5801,3,3,1.7831,3
5H2,452.921,5.1954,7,1,-0.21341,5
5H1,133.15,1.3533,2,2,-0.73083,2
5H1,,,,,,
5H,457.392,1.2725,5,1,-4.0302,3
5GZ,427.908,1.2636,8,1,0.09002,2
5GX,403.876,2.3294,7,1,5.116,5
5GW,480.258,-6.9895,14,6,-27.337,3
5GV,220.227,0.2358,5,3,4.4031,2
5GU,227.061,0.6968,3,2,-0.10558,2
5GT,216.162,0.8199,3,2,-5.5056,2
5GS,418.187,-7.9467,14,6,-27.236,2
5GR,557.701,4.4855,9,1,-0.20338,5
5GP,363.222,-5.9705,13,6,-21.045,3
5GO,422.359,-6.0727,14,8,-4.2618,2
5GN,499.456,5.9376,5,1,0.89239,4
5GH,358.436,2.1138,6,2,-4.3561,2
5GG,217.312,-5.7282,5,4,-16.663,0
5GF,198.145,-2.3306,6,5,-2.497,1
5GB,318.403,4.1286,4,1,1.3832,4
5GA,356.811,4.4915,4,1,0.17173,4
5G9,338.821,4.3907,4,1,1.5117,4
5G8,299.2,3.8025,3,0,-2.7062,2
5G7,303.36,3.8826,3,2,-0.71761,3
5G6,289.333,3.5387,3,2,-0.65083,3
5G5,323.778,4.1447,3,2,-0.55001,3
5G4,319.359,3.5369,4,3,-0.71761,3
5G3,339.777,3.799,4,3,-0.55001,3
5G2,369.223,3.0886,4,2,-0.54061,3
5G0,353.33,-0.507,10,5,-9.0137,2
5FY,512.602,3.4137,7,3,-1.0348,6
5FX,152.12,-1.9085,4,3,-0.2205,0
5FW,211.26,0.4502,4,4,6.2985,1
5FV,496.603,3.7594,6,2,-1.3062,6
5FU,342.171,-5.5857,11,5,-24.707,2
5FT,496.603,3.7594,6,2,-0.66217,6
5FS,328.387,2.5644,4,2,-2.6885,3
5FR,576.099,3.4398,10,3,8.4889,5
5FQ,158.244,0.4589,3,2,-5.3097,0
5FP,709.679,0.131,14,8,-2.9565,0
5FO,438.522,1.8065,8,1,1.5074,3
5FN,221.183,-1.8827,6,3,-0.87938,2
5FL,199.208,1.803,3,1,-1.5746,2
5FK,447.435,3.2476,6,2,-1.2512,4
5FI,,,,,,
5FI,390.412,2.7412,6,1,-1.4674,4
5FH,190.201,0.6509,4,2,4.3775,2
5FF,458.483,4.0237,6,2,-1.2507,4
5FE,723.706,0.5589,14,7,-8.3906,0
5FD,271.251,-3.1663,8,4,-0.93211,3
5FC,335.208,-6.1841,11,4,-20.123,2
5FB,422.382,3.4995,6,1,-6.9161,3
5FA,667.139,-14.985,24,9,-30.411,3
5F9,1062.06,-2.0147,24,9,-64.38,3
5F8,199.208,1.803,3,1,-1.5746,2
5F5,205.237,1.7998,3,1,0.9324,2
5F3,276.294,2.4613,4,1,-1.5746,3
5F2,415.488,1.1024,8,3,-6.7574,2
5F1,253.236,-0.1864,7,2,-0.12455,3
5EZ,278.738,1.7768,4,2,2.4386,3
5EY,396.394,2.5402,7,3,-0.088333,4
5EX,512.605,0.8462,10,4,-4.6378,3
5EU,351.252,6.1051,2,2,0.91228,3
5ET,337.225,5.7612,2,2,0.70965,3
5ES,397.448,5.3551,3,3,-1.3031,4
5EP,389.454,3.2481,6,4,-0.64623,2
5EO,420.532,1.6052,8,1,6.4299,3
5EN,427.406,1.702,7,5,-4.2636,2
5EM,390.442,1.5364,7,5,-1.2249,2
5EL,453.54,3.5309,6,2,2.9009,6
5EH,279.382,3.4331,2,0,3.127,3
5EE,453.414,1.7484,5,1,5.5442,3
5ED,512.605,0.9586,10,4,-3.7116,3
5EC,457.569,2.2295,8,3,-2.3438,2
5EB,469.58,2.3293,8,3,-3.0591,3
5EA,545.298,3.4399,7,2,2.5746,4
5.00E+09,489.586,1.9962,8,3,-11.332,2
5.00E+09,489.586,1.9962,8,3,-11.332,2
5.00E+09,489.586,1.9962,8,3,-11.332,2
5.00E+08,372.463,2.3321,6,2,-2.5323,2
5.00E+07,695.879,1.8176,12,6,-2.1812,3
5.00E+06,385.474,1.763,7,3,-3.5217,5
5.00E+06,,,,,,
5.00E+06,385.474,1.763,7,3,-3.5217,5
5.00E+05,,,,,,
5.00E+05,210.239,1.0164,4,1,2.9194,3
5.00E+05,210.239,1.0164,4,1,2.9194,3
5.00E+04,292.131,3.4003,3,2,-2.6595,2
5.00E+04,292.131,3.4003,3,2,-2.6595,2
5DW,189.213,-1.448,3,2,-10.938,1
5DV,415.816,3.5374,6,2,-30.82,3
5DV,,,,,,
5DS,237.307,-1.2072,7,2,4.057,1
5DR,358.444,4.3286,5,2,-5.9015,3
5DQ,410.419,3.3716,6,2,-7.8825,4
5DP,654.66,-4.4097,18,8,-26.865,3
5DM,282.407,-2.5441,4,3,-0.096544,1
5DK,403.331,-4.2517,12,7,-17.712,1
5DJ,288.345,3.7239,2,2,-0.7975,3
5DI,180.13,-1.8364,5,3,-0.51167,1
5DH,313.355,3.1899,3,2,-5.4435,3
5DG,411.475,5.5755,3,3,-1.7463,4
5DF,340.402,2.3075,5,2,0.50599,3
5DE,259.308,1.2662,5,1,-0.019763,2
5DA,553.67,1.9628,12,4,2.0062,5
5D9,463.585,0.9275,10,4,-1.1013,3
5D8,449.559,0.576,10,4,-1.9488,3
5D7,297.382,-0.6055,7,4,-4.3547,1
5D5,499.71,2.0912,7,4,-5.295,4
5D4,200.281,0.9622,4,2,-4.2325,0
5D2,497.045,1.8703,9,1,11.888,5
5D1,461.604,3.8014,6,1,2.4289,4
5D0,420.555,3.8036,6,2,-4.5571,4
5CZ,,,,,,
5CZ,369.427,2.2214,6,5,0.61904,4
5CY,471.663,5.3461,4,2,-0.074473,4
5CX,275.371,3.2698,3,1,0.6805,2
5CW,238.673,-0.9038,4,3,-10.138,2
5CW,,,,,,
5CV,538.65,2.2265,9,3,5.2665,5
5CV,,,,,,
5CU,156.097,-1.8773,6,3,2.3625,1
5CT,233.311,-6.75,6,5,-14.329,0
5CS,265.289,-6.3855,8,5,-3.7388,1
5CQ,260.376,3.8614,2,2,0.10838,3
5CP,360.424,3.2914,8,4,-3.7901,4
5CP,,,,,,
5CO,454.977,2.0245,8,1,6.8938,3
5CN,339.394,2.3904,6,2,0.15013,3
5CM,321.225,-5.0451,10,4,-19.519,2
5CL,250.339,4.6896,0,0,-2.0851,1
5CK,282.329,3.7191,2,2,-1.2316,3
5CJ,300.319,3.8199,2,2,-1.2316,3
5CI,519.264,-2.7629,15,7,0.04106,3
5CH,358.848,3.0731,4,0,0.23028,3
5CG,301.689,-1.5349,9,4,-2.2564,3
5CF,341.187,-6.1361,11,5,-20.994,2
5CE,314.346,4.3658,2,2,-7.0816,3
5CD,285.69,-0.5836,8,3,-1.7514,3
5CC,407.512,5.9291,3,3,0.024002,4
5CB,492.43,2.5582,7,3,5.2618,4
5CA,449.468,-2.9754,14,5,-11.449,3
5C9,421.538,6.273,3,3,0.024002,4
5C8,352.432,5.1387,2,2,-1.2728,4
5C7,358.479,5.5262,2,2,-4.5231,3
5C6,457.571,7.1235,3,3,0.024002,5
5C4,393.485,5.4747,3,3,-0.40629,4
5C3,296.39,1.1306,5,2,-4.5025,2
5C2,367.432,2.214,7,1,6.3879,4
5C1,238.63,1.4484,5,2,1.3719,2
5BZ,374.479,1.7819,6,4,-4.0457,1
5BY,603.478,1.1276,14,5,-21.258,2
5BX,,,,,,
5BX,257.292,1.1214,5,2,3.5523,3
5BW,321.379,1.6249,5,1,3.4683,5
5BV,245.318,-0.4885,5,2,-13.248,0
5BU,403.077,-5.2367,11,5,-26.327,2
5BT,306.115,-1.6322,7,3,-3.6609,2
5BR,151.046,2.7007,0,0,-20.438,0
5BP,252.28,0.7409,6,1,3.93,4
5BO,499.428,2.1555,8,1,-0.11265,3
5BN,310.331,1.2767,5,4,-2.0596,4
5BN,,,,,,
5BM,380.499,2.0552,6,4,-4.4615,2
5BL,,,,,,
5BL,364.403,4.841,4,2,0.52053,5
5BK,,,,,,
5BK,276.294,2.9367,4,3,1.9884,4
5BJ,287.317,4.0917,3,2,1.9884,4
5BJ,,,,,,
5BH,529.675,2.8973,9,2,3.8758,4
5BG,746.895,5.5808,12,2,2.6768,5
5BF,607.705,4.254,9,3,-2.239,4
5BF,,,,,,
5BE,,,,,,
5BE,380.494,2.4116,7,3,10.121,4
5BD,408.457,1.0278,8,2,3.7485,3
5BC,547.649,6.624,6,1,-6.4044,5
5BB,569.563,4.4275,8,1,-19.331,3
5BA,491.428,2.4647,7,1,1.2688,3
5B9,278.306,3.6872,3,1,-1.9232,3
5B8,680.88,5.0397,10,1,0.52374,5
5B7,606.734,2.7621,11,2,-13.74,4
5B5,619.777,2.6942,11,3,-13.604,4
5B3,,,,,,
5B3,344.438,2.475,6,3,2.3602,3
5B2,,,,,,
5B2,209.251,2.2034,3,2,0.88272,3
5B1,212.05,1.2694,3,2,-0.90728,2
5B1,,,,,,
5B0,247.186,-2.9825,6,4,-14.405,1
5AZ,112.092,-1.3619,5,2,0.96845,1
5AY,375.435,0.8444,8,1,5.2526,5
5AX,205.209,-2.2599,6,4,-0.78226,1
5AW,552.763,2.8532,10,3,-7.7801,2
5AV,293.781,1.3363,5,1,5.5612,3
5AT,241.246,-1.6487,7,3,3.869,2
5AS,374.377,-1.5934,12,4,-7.2036,3
5AR,242.278,-4.5167,7,3,-14.419,1
5AP,405.284,3.2406,6,2,-1.641,3
5AO,160.176,1.3049,3,1,-0.76976,2
5AN,129.109,1.1839,1,1,-3.2484,1
5AM,578.711,2.6263,11,3,-10.443,4
5AL,418.302,-6.3494,14,5,-37.03,3
5AH,693.842,3.8077,11,5,-16.824,5
5AF,448.653,5.3463,5,4,2.3682,3
5AE,244.206,-2.8639,9,4,0.35335,2
5AD,251.245,-0.8129,8,3,1.5739,3
5AC,,,,,,
5AC,126.119,-1.3648,5,3,2.1583,1
5AB,206.025,-1.2762,6,5,-12.349,0
5AA,374.293,-6.7047,12,4,-15.398,3
5A6,256.305,-4.0623,7,3,-18.959,1
5A1,451.487,4.1708,5,0,-33.422,4
5A0,397.517,3.3054,5,0,3.7858,4
59Y,299.328,4.3683,3,1,-1.5746,4
59X,379.527,3.312,5,0,5.4858,4
59W,358.459,1.799,5,3,0.56004,3
59U,518.063,3.6741,8,1,8.8196,5
59T,492.966,1.848,9,2,4.3747,5
59R,358.459,1.799,5,3,0.56004,3
59Q,436.432,3.6235,6,0,-5.0163,4
59M,418.442,3.0296,6,0,-5.0163,4
59L,316.268,1.5825,8,3,-5.9875,2
59K,400.452,3.2697,6,0,-4.4752,4
59J,549.559,-1.6299,14,5,1.7899,3
59H,463.514,-2.1551,11,5,6.698,3
59G,538.45,7.6045,5,1,2.3886,5
59F,535.576,-3.6061,13,5,5.9627,3
59E,415.452,2.4232,8,1,-2.375,5
59E,,,,,,
59D,,,,,,
59D,501.56,2.7998,8,3,6.104,5
59C,599.722,3.5124,11,4,4.3473,1
59A,273.284,-0.6369,7,2,-7.275,1
599,553.488,3.7437,7,1,2.4367,5
598,560.671,3.076,9,3,-0.86282,5
596,,,,,,
596,390.442,1.9615,7,2,4.7189,5
595,650.838,4.7828,10,3,-5.4303,3
594,574.613,-0.3378,15,5,-16.37,5
593,323.439,2.4517,4,1,4.3514,6
592,484.598,3.9322,7,2,2.1825,6
591,361.408,-0.1537,8,1,6.9123,4
590,597.636,-0.8074,18,5,-15.942,5
58Z,288.346,0.5283,5,2,4.63,3
58Z,,,,,,
58X,168.235,3.1357,2,1,-4.4938,0
58T,357.369,1.0867,9,2,-8.2098,3
58R,527.574,3.0191,8,2,-7.9247,5
58Q,594.664,3.9622,9,2,-7.0512,6
58Q,,,,,,
58P,544.6,3.1991,8,3,-8.3228,5
58O,500.548,4.2344,7,2,-8.8817,5
58O,,,,,,
58N,298.389,1.2266,5,2,5.2158,3
58L,266.299,1.6989,4,2,4.2902,3
58K,280.326,1.9518,4,1,5.2021,3
58J,308.336,2.0992,5,1,4.18,3
58H,520.99,2.3928,7,2,3.1783,4
58F,534.4,4.3603,6,2,7.8978,6
58F,,,,,,
58D,310.352,1.8818,5,1,5.1999,3
58A,1006.16,6.5624,18,5,-62.755,2
589,469.587,4.9286,7,1,-5.3533,6
588,588.636,0.4264,13,5,-2.8509,2
587,937.176,5.9344,15,3,2.9183,5
586,851.966,3.1405,14,5,-3.5297,4
585,470.46,2.9558,11,3,-1.1452,4
584,391.421,3.0903,7,2,4.0199,3
583,,,,,,
583,252.272,2.2712,4,3,1.6237,3
582,,,,,,
582,227.266,1.5863,4,1,5.7539,3
581,289.246,-0.9235,8,4,3.8042,2
580,293.344,3.9873,3,0,2.0645,4
57Z,397.498,2.3936,6,4,4.9867,3
57Y,,,,,,
57Y,396.426,2.5752,8,4,1.4688,4
57X,,,,,,
57X,337.406,2.0546,6,1,4.8552,4
57W,358.404,3.2194,7,2,2.5252,4
57V,339.422,3.0958,6,3,3.23,3
57V,,,,,,
57U,266.324,1.2924,6,4,3.2865,2
57U,,,,,,
57T,610.221,4.721,4,2,1.1371,2
57S,435.317,-7.6489,14,9,-21.153,1
57R,374.439,1.8396,8,2,-8.0231,3
57M,915.952,-10.479,27,15,-9.951,4
57L,426.559,4.2187,7,1,-4.9033,4
57L,,,,,,
57K,,,,,,
57K,384.478,3.0534,7,1,-27.149,4
57J,403.481,3.7202,6,1,6.9908,5
57J,,,,,,
57H,122.06,-2.6095,3,2,-17.542,0
57G,437.515,1.371,9,4,6.6965,2
57G,,,,,,
57F,435.543,2.6416,8,3,4.0134,2
57F,,,,,,
57E,387.459,2.5162,7,2,5.5168,3
57E,,,,,,
57D,254.24,2.6814,4,2,0.28194,3
57C,445.582,3.6154,7,2,-5.7394,3
57C,,,,,,
579,437.491,1.7558,8,2,0.90374,3
579,,,,,,
578,450.426,-2.2886,9,4,-44.252,2
577,,,,,,
577,377.442,3.5687,4,1,-0.19517,4
576,282.338,3.5025,3,2,-0.16915,3
575,426.313,2.5362,5,2,3.3569,4
574,476.193,-3.9188,13,5,-20.634,5
574,492.192,-6.9829,14,5,-30.04,5
573,489.211,2.3463,7,3,-2.8494,3
572,301.37,-1.0053,8,1,4.53,2
571,459.528,0.1045,9,3,9.1968,5
571,,,,,,
570,546.621,5.8133,7,2,-3.6913,5
56Z,404.47,2.3956,8,3,4.9695,3
56Y,341.41,1.6754,6,2,6.6934,2
56Y,,,,,,
56W,396.332,-4.7364,11,6,-46.452,0
56S,242.401,5.4384,2,0,-29.041,0
56R,395.454,0.7208,7,3,-0.67462,2
56Q,290.314,0.2978,6,2,0.41343,1
56P,375.463,1.1972,7,3,-7.9303,1
56N,256.253,-0.6754,6,4,-4.6793,2
56M,407.49,1.8821,8,3,5.9018,2
56M,,,,,,
56H,380.536,3.2891,6,2,0.54793,3
56G,434.502,2.4886,10,3,-0.47361,4
56G,,,,,,
56D,178.186,0.9717,3,1,-6.0675,1
56A,343.469,1.0517,5,2,-12.289,2
569,445.375,2.7278,7,1,-4.0257,4
568,620.697,0.4542,11,6,-0.14545,5
567,585.64,-0.9539,14,8,4.5789,3
567,,,,,,
566,286.374,2.3003,4,1,-0.27498,3
565,343.348,1.0806,5,2,4.3489,2
564,386.489,5.5279,3,1,-4.5904,4
563,,,,,,
563,434.502,2.4886,10,3,-0.47361,4
561,460.489,2.4393,9,5,3.5559,5
55Y,344.394,1.6108,7,1,-4.4182,4
55X,1084.17,-1.3872,22,8,-48.296,7
55V,356.425,2.9362,7,2,-6.5034,2
55U,321.427,2.1559,5,2,-1.75,3
55S,,,,,,
55S,415.516,3.4096,8,2,-3.2067,4
55R,242.233,2.8175,5,2,-1.4255,2
55M,399.47,2.3987,7,1,3.6635,4
55K,402.47,2.328,7,2,1.0917,4
55J,518.42,5.3314,7,2,-4.718,5
55J,,,,,,
55H,,,,,,
55H,295.325,0.8356,6,2,3.0287,4
55G,,,,,,
