"SMILES","COUNT(*)"
"O=C1N=CNC1=C1CCNC(=O)c2[nH]ccc21",1
"O=C(NCCCN1CCC(c2ccccc2)CC1)Nc1cccc(C2C=CNC=C2)c1",1
"C1CCC(N[C@@H]2CC[C@H](O[C@@H]3CC[C@H](O[C@@H]4CCCOC4)OC3)OC2)CC1",1
"O=C1Cc2ccccc2N1CN1CCN(Cc2ccc3c(c2)OCO3)CC1",1
"c1cc(N2CCCCC2)nc[nH+]1",1
"O=c1cccc(-c2ccc3c(c2)nc(CCc2ccccc2)n3CCN2CCOCC2)cc1",1
"c1ccc([C@H](OCC2CCCCC2)c2cc3ncccc3[nH]2)cc1",1
"c1ccc(CCCCN[C@@H](CNc2ccnc(-c3ccccn3)n2)c2ccccc2)cc1",1
"O=C1CCCCOC(=O)C[C@@H](O[C@@H]2CCCCO2)C[C@H](O[C@H]2CCCCO2)CCC1",1
"c1ccc2c(C[C@@H]3CCCCN3)ccnc2c1",1
"O=C(CCCO[PH](=O)O[PH](=O)OC[C@@H]1CC[C@H](n2cnc3cncnc32)O1)NCCC(=O)NCCCCS(=O)(=O)c1ccccc1",1
"O=c1ccn([C@H]2CC[C@H](CO[PH](=O)O[C@H]3CO[C@H](n4cnc5cncnc54)C3)O2)c(=O)[nH]1",1
"C1CC[C@@H](O[C@H]2CC[C@H](OCCO[C@H]3C[C@@H]4C[C@@H](OCCO[C@@H]5CC[C@@H](O[C@@H]6CCCCO6)CO5)CCC4[C@H]4C[C@H](OCCO[C@H]5CC[C@@H](O[C@@H]6CCCCO6)CO5)C5CCC[C@@H]5[C@@H]34)OC2)OC1",1
"O=C(N[C@H]1CNCCC[C@H]1NC(=O)c1ccc(C(=O)c2ccccc2)cc1)c1ccncc1",1
"c1ccc(OCCNCCCOc2cccc3[nH]c4ccccc4c23)cc1",1
"c1cc(-c2c[nH]nn2)cc(-c2c[nH]nn2)c1",1
"O=c1nc[nH]c2c1nc(Nc1ccc3ccccc3c1)n2[C@H]1CCCO1",1
"O=S1(=O)Nc2c(-c3ccccc3)n[nH]c2-c2ccccc21",1
"O=S(=O)(NN=Cc1cnc2ccccn12)c1ccccc1",1
"c1ccc(-c2ccc3nccc(NC4CCCCC4)c3n2)cc1",1
"O1[Hf]23O[W-2]456O[W-2]178O[W-2]19%10O[W-2]%11%12(O2)O[W-2]2%13(O3)O[W-2]3%14(O4)O[W-2]4%15(O5)O[W-2](O7)(O1)(O[W-2]157O[W-2]%16%17(O9)O[W-2]9%18(O%11)O[W-2]%11%19(O2)O[W-2]2%20(O3)O[W-2]3(O4)(O1)O[W-]14(O2)O[W-]2(O9)(O%11)O[W-](O%16)(O5)(O1)[O+3]24[P]([O+4]%18%17)([O+4]%19%20)[O+4]73)[O+4]%15[P]([O+4]86)([O+4]%12%10)[O+4]%13%14",1
"O=C(O[C@H]1C[C@@H]2CCC1C2)c1ccccc1",1
"c1ccc(-c2n[nH]c3cnccc23)nc1",1
"c1ccc(CNCc2nnn[nH]2)cc1",1
"c1ccc(C2CCN(CCCC3(c4ccccc4)SCCS3)CC2)cc1",1
"O=C(NC1(C(=O)NS(=O)(=O)C2CC2)CC1)[C@H]1C[C@H](Oc2nccc3ccccc23)CN1",1
"O=C1OC[C@H]2[C@@H](O[C@@H]3CC[C@@H]4OCOC[C@@H]4O3)c3cc4c(cc3[C@H](c3ccccc3)[C@@H]12)OCO4",1
"O=C1c2ccccc2OC[C@@H]1c1ccccc1",1
"O=C(COc1ccccc1)N[C@H](CCN1CCC(S(=O)(=O)c2ccncc2)CC1)Cc1ccccc1",1
"c1ccc(CN2CCC(CCCOc3ccc4[nH]ccc4c3)CC2)cc1",1
"O=c1[nH]occ1NCc1ccncc1",1
"c1ccc2c(c1)nnc1n[nH]cc12",1
"c1ccc(-c2nc(-c3cccnc3)no2)cc1",1
"c1ccc([C@H]2OCC3CCC[C@@H]2C3)cc1",1
"C(=NC1CCCC1)c1ccncc1",1
"O=c1nc[nH]c2[nH]c(CCCCc3cccs3)cc12",1
"O=c1nc(NCc2ccccc2)ccn1[C@H]1CCCO1",1
"N=C1NC(=O)[C@@](CCC2CCCCC2)(C[C@H]2CCC[C@H](NC(=O)c3ccncc3)C2)N1",1
"O=C(Nc1c[nH]nc1C(=O)N[C@H]1CCCNC1)c1ccccc1",1
"O=C1CC2CCC[C@@H]2[C@H]2CC[C@@H]3CCCCC3[C@H]12",1
"c1csc(C(c2cccs2)[C@H]2CN3CCC2CC3)c1",1
"O=C(C[C@@H]1CCC[C@H](CCc2ccccc2)N1)c1ccccc1",1
"c1cncc(-c2cc(N3CCOCC3)nc(N3CCOCC3)n2)c1",1
"c1nc(N2CCOCC2)c2ccsc2n1",1
"c1ccc(Cc2ccc3c(c2)OCO3)cc1",1
"O=C(NCC(=O)N1C[C@H](Oc2cc(-c3cscn3)nc3ccccc23)C[C@H]1C(=O)NC1CC1)OC1CCCC1",1
"O=C(NCc1ccccc1)c1cnn2ccc(-n3cncn3)nc12",1
"O=c1c2c[nH]nc2nc(SCc2ccccc2)n1-c1ccccc1",1
"c1ccc(Cn2c(N3CCNCC3)nc3c(-c4cn[nH]c4)cccc32)cc1",1
"c1ccc2c(c1)CC[C@H]2Cc1ccc2c(c1)OCO2",1
"C1=CN(Cc2ccccc2)CCC1",1
"[Fe]12[Se]3[Fe]4[Se]1[Fe]1[Se]2[Fe]3[Se]41",1
"c1nc(NC2CCCCC2)nc(N2CCNCC2)n1",1
"c1ccc(-c2noc([C@H]3CCCNC3)n2)cc1",1
"c1cnc(SCc2ccno2)nc1",1
"O=C(c1ccccc1)c1cc2cccnc2s1",1
"C1CC[C@H]2N[C@@H]2C1",1
"O=C(c1cccc(-c2ccn[nH]2)c1)N1CCN(CC2=Cc3ccccc3OC2)CC1",1
"O=C(NCc1ccccc1)N1CC2(CCCC2)c2nc(-c3cncnc3C3CC3)ccc21",1
"O=C(N1CCCC1)N1CCC[C@H](Nc2ncnc3[nH]ccc23)C1",1
"S(SS[Fe]12[S]3[Fe]4[S]5[Fe]3[S]1[Fe]5[S]42)SS[Fe]12[S]3[Fe]4[S]5[Fe]3[S]1[Fe]5[S]42",1
"O=C(COc1cccc([C@@H](CCc2ccccc2)OC(=O)[C@H]2CCCCN2C(=O)[C@@H](c2ccccc2)[C@H]2C=CCCC2)c1)NCc1cccc2c(-c3ccccc3)c3ccc(=O)cc-3oc12",1
"C1=N[C@@]2(c3cccc(-c4cncnc4)c3)CCOC[C@H]2O1",1
"O=C(Nc1cc(-c2ccccc2)nn1-c1ccccc1)c1ccccc1",1
"O=C(c1ccc2[nH]ncc2c1)N1CCC2(CC1)C(=O)Nc1ccccc12",1
"O=C(CCc1ccccc1)O[PH](=O)OC[C@@H]1CC[C@@H](n2cnc3cncnc32)O1",1
"O=C(Cn1nnc2ccccc21)N(Cc1ccc[nH]1)c1ccccc1",1
"O=C(CCCCN1C(=O)c2ccccc2C1=O)c1ccc(-c2ccccc2)cc1",1
"O=c1[nH]cnc2c1ncn2[C@@H]1C[C@@H]2O[PH](=O)OC[C@@H]3O[C@@H](n4cnc5c(=O)[nH]cnc54)C[C@H]3O[PH](=O)OC[C@H]2O1",1
"O=C1CN(C2CCCC2)c2nc(-n3ccnc3-c3ccccc3)ncc2N1",1
"O=C(c1ccc(-c2ccccc2)cc1)N1C[C@@H]2CCCC[C@@H]2C[C@H]1CNCCc1cnc[nH]1",1
"O=C(CCCO[PH](=O)O[PH](=O)OC[C@@H]1CC[C@@H](n2cnc3cncnc32)O1)NCCC(=O)NCCSC(=O)CCCCO[C@H]1CCCCO1",1
"c1cncc(-c2cc(N3CCc4ccc(N5CCOCC5)cc43)c3ccccc3n2)c1",1
"c1cn(Cc2cscn2)cn1",1
"O=S(=O)(Nc1cccnc1)c1ccccc1",1
"O=C(NCc1ccccc1)c1nc2cccc(OCCc3ccccc3)c2c(=O)[nH]1",1
"O=C1C=C2CC[C@@H]3C(CCC4CCC[C@@H]43)C2CC1",1
"O1[OH+2][Fe-]1",1
"O=C(Nc1ncc(-c2ccncc2)s1)N1CCCC1",1
"O=C(NC1CC1)[C@H]1C[C@@H](Sc2ccccc2)CN1C(=O)C1(c2ccccn2)CNC1",1
"O=C(CCC1CCCCC1)NCC(=O)NCc1cccnc1",1
"C1=[O+][Ru-2]234=[Ru-2](O1)(OC=[O+]2)([O+]=CO3)[O+]=CO4",1
"O=C(Nc1ccc2ccccc2c1)Nc1sccc1C(=O)N1CCS(=O)(=O)CC1",1
"O=c1cc([C@@H]2C[C@@H]2c2ccccc2)nc[nH]1",1
"O=C(c1ccccc1)N(Cc1ccccc1)c1ccccc1",1
"O=C(Nc1ccccc1)c1cc2sccc2[nH]1",1
"C1=CC2=CCCC[C@@H]2CC1",1
"O=C1CCCCNc2ncccc2CNc2ccnc(n2)Nc2ccc3c(c2)CCN13",1
"O=[PH](CCCNCc1ccccc1)CC1CCCCC1",1
"O=C(CN1C[C@H](NC(=O)c2cccs2)C[C@H]1C(=O)NCC1CC1)Nc1ccc(-n2ccccc2=O)cc1",1
"O=C1NCCc2[nH]c(-c3ccnc(-c4cnc5ccccc5c4)c3)cc21",1
"O=C(Cc1cccs1)NCCn1ccnn1",1
"O=c1ncn(Cc2ccccc2)c2ccc(Oc3ccccn3)cc12",1
"O=c1[nH]cnc2c1ncn2[C@@H]1CC[C@@H](CO[PH](=O)O[PH](=O)O[PH](=O)O[PH](=O)O[PH](=O)OC[C@H]2CC[C@H](n3cnc4c(=O)[nH]cnc43)O2)O1",1
"c1ccc(-c2[nH]c3ccsc3c2C2CCCCC2)cc1",1
"O=C1Nc2ccncc2[C@@H]2CN(S(=O)(=O)c3ccc4c(c3)OCO4)C[C@@H]12",1
"O=c1ccn([C@@H]2OCC[C@@H]2OCCOCc2ccccc2)c(=O)[nH]1",1
"O=S(=O)(Nc1ccccc1)c1ccc(-c2ccccn2)s1",1
"O=C([C@H]1CNCC[C@@H]1c1ccc(OCCOc2ccccc2)cc1)N(Cc1ccccc1)C1CC1",1
"O=C1NC(=S)NC1=Cc1ccc(=O)n(Cc2ccccc2)c1",1
"O=C1Nc2ccccc2CN1Cc1ccccc1",1
"O=C1N[C@H](Cc2ccccc2)C(=O)Nc2ccccc21",1
"O=C1COc2c(CCNCCc3ccccc3)cccc2N1",1
"C1=C(CN2CCCC2)[C@H]2C[C@@H](C1)C2",1
"O=C(CNCC[C@@H](Cc1ccccc1)NC(=O)c1cccc(Nc2ccccc2)c1)NC1CCCCC1",1
"O=C(Nc1ccccc1)c1cccc(CN2CCOCC2)c1",1
"c1nc2ccc3c(c2[nH]1)CCCO3",1
"O=C(CN1CCNCC1)Nc1cccc2c(-c3ccnc(NC(=O)C4CC4)n3)c[nH]c12",1
"O=C1OC[C@@H]2C=C[C@H]3CC=C[C@@]32[C@@]12CO2",1
"C1=C[C@H](n2cnc3cncnc32)CC1",1
"O=C(Nc1ccccn1)NS(=O)(=O)c1ccccc1",1
"c1cc(OCCCCC2CCCCC2)ccn1",1
"c1ccc(C2=N[C@H](c3cccs3)C(N3CCC3)=Nc3ccccc32)cc1",1
"C1CC[C@@H](O[C@H]2CC[C@@H](O[C@@H]3CC[C@@H](O[C@H]4CC[C@@H](O[C@@H]5CCCOC5)OC4)OC3)OC2)OC1",1
"O=C(NCc1ccccc1)c1ccc(-c2ccoc2)cc1",1
"O=C1NC[C@H]2c3c(cccc31)CCN2C(=O)C1CCN(C(=O)c2cccc(Cc3n[nH]c(=O)c4ccccc34)c2)CC1",1
"c1ncc2ncn([C@H]3CC4C[C@@H]5CC5[C@H]4O3)c2n1",1
"O=c1nc[nH]c2c1N1CN(c3ccccc3)C[C@H]1C=N2",1
"O=C(c1ccccc1)c1c[nH]c(C(=O)NCc2ccco2)c1",1
"O=C(NS(=O)(=O)c1ccccc1)c1ccc2c(C3CCCCC3)c(-c3ccoc3)n(CC(=O)N3CCOCC3)c2c1",1
"O=C1C[C@H](c2ccccc2)CCN1CCc1ccc2c(c1)OCO2",1
"[S]12[Fe]3[S]4[Fe]1[S]1[Fe]2[S]3[Fe]41",1
"O=C1CCCc2scnc21",1
"c1ccc2c(OCCCc3cn4c5c(cccc35)CCC4)cccc2c1",1
"c1ccc(Nc2nc(-c3ccncc3)cs2)cc1",1
"c1ccc(CCOc2cccc(Cc3cnc4ncncc4c3)c2)cc1",1
"O=C1NCNC[C@@H]1CCCCc1ccccc1",1
"O=C(CN1CCOCC1)NCC(=O)N[C@@H](Cc1ccccc1)C(=O)NCCc1ccccc1",1
"O=c1[nH]cnc2c1ncn2[C@H]1CCCS1",1
"O=C(CCCO[PH](=O)O[PH](=O)OC[C@H]1CC[C@@H](n2cnc3cncnc32)O1)NCCC(=O)NCCNC(=O)Cc1ccccc1",1
"c1ccc(-c2nc(N3CCCCC3)c(-c3ccn[nH]3)s2)cc1",1
"c1ccc(Oc2ccccc2-c2ccno2)cc1",1
"O=C(NCc1cccc2ccccc12)c1n[nH]c2c1CN(Cc1c[nH]c3ccccc13)CC2",1
"O=C1Nc2cnc(Nc3ccccc3)nc2Nc2ccsc21",1
"C1=Cc2cnoc2CCC1",1
"O=C(Nc1ccccn1)[C@H]1SCCN1C(=O)Cn1ncc2ccccc21",1
"O=C(c1ccc2ccccc2c1)c1cnc(NC2CCCCC2)s1",1
"O=C(NCc1cccnc1)Nc1ccccc1",1
"c1ccc(-c2cc(N3CCC(c4ccccc4)CC3)ncn2)cc1",1
"c1csc([C@H]2CCCO2)n1",1
"O=C(CC=Cc1c[nH]nn1)NCCc1ccccc1",1
"O=C1CC(=O)N(c2ccccc2)C(=O)N1",1
"O=C1CCCc2occc21",1
"O=C(Nc1cccnc1)c1cc(N2CCNCC2)ccc1OCc1ccccc1",1
"O=C(NCc1cn([C@H](CCNS(=O)(=O)c2ccccc2)Cc2ccccc2)nn1)c1ccccc1",1
"N=c1n(CCCOc2ccccc2)c2ccccc2n1CCN1CCCCC1",1
"O=C(N[C@H]1COC[C@H](O[C@H]2CCCCO2)C1)c1ccccc1",1
"O=C(NCc1cccc(-c2ccnn(CCCN3CCC(n4c(=O)[nH]c5ccccc54)CC3)c2=O)c1)c1ccccc1",1
"c1ccc(-c2cn(Cc3ccccn3)c3cc(-c4cnoc4)cnc23)cc1",1
"O=C(Nc1ccccc1)[C@@H]1CCCN(C(=O)c2cccc(-c3ccncc3)c2)C1",1
"O=C(Nc1cccc(-c2cnco2)c1)N1c2nc(-c3ccccc3)ccc2N2CC[C@H]1C2",1
"O=c1ncccn1[C@@H]1C[C@H]2O[PH](=O)OC[C@@H]2O1",1
"O=C(NC1CCNCC1)c1cc2ccccc2n1Cc1ccccc1",1
"c1cncc(-c2[nH]nc3c2Cc2cc(O[C@@H]4CCOC4)ccc2-3)c1",1
"c1cncc(-c2ccccc2-c2cc3cncnc3nc2N2C[C@@H]3C[C@H]3C2)c1",1
"O=c1ccnc(N2CCN(c3ccccc3)CC2)[nH]1",1
"c1ccc([C@@H]2OC[C@@H]3O[C@H](O[C@H]4CCCC[C@@H]4O[C@@H]4C[C@H](O[C@@H]5CCCCO5)CO4)CC[C@@H]3O2)cc1",1
"O=C(N[C@H](CCNS(=O)(=O)c1ccc2c(c1)OCO2)Cc1ccccc1)[C@H]1CN(c2ccccc2)C(=O)O1",1
"O=C1C=CC(=O)N1CCCCN1C(=O)C=CC1=O",1
"O=c1[nH]c2nc(Nc3ccc(N4CCNCC4)cc3)ncc2cc1-c1ccc(-c2cncs2)cc1",1
"O=c1occc2ocnc12",1
"O=C1N(CCCCCOc2ccc(-c3ccccc3)cc2)CCN1c1ccncc1",1
"C1CCC(O[C@H]2OCC[C@@H]3O[C@]4(CCCCO4)O[C@H]32)CC1",1
"O=c1ncccn1[C@@H]1OC2CNO[C@@H]1C2",1
"O=C1C[C@@H](O[C@H]2CCCCO2)C[C@H](O[C@@H]2CCCCO2)CCC[C@@H]2C[C@@H](CCO1)OCN2",1
"c1ccc2c(-c3ncnc4[nH]c5cc(-c6cnoc6)ccc5c34)ccnc2c1",1
"O=C(Nc1ncc[nH]1)c1ccccc1",1
"O=C(CNC(=O)C1CCCN1)NCCCc1nc(C(=O)NCCc2ccccc2)cs1",1
"c1ccc(CNCc2[nH]c3ccccc3c2-c2ccccc2)cc1",1
"O=C(Cc1c[nH]c2ccccc12)NCC=Cc1cn([C@H]2CCCO2)c(=O)[nH]c1=O",1
"O=C1CC2(CCOCC2)Oc2ccccc2N1Cc1cccc2ccccc12",1
"O=C(Nc1cccc(-c2nnn[nH]2)c1)c1ccc2n[nH]cc2c1",1
"O=C(CCC1CCCC1)NNc1cc(N2CCN3CCOC[C@H]3C2)ncn1",1
"O=C1NCCC12CCN(c1ccncc1-c1ccc(-c3cn[nH]c3)cc1)CC2",1
"O=C(Nc1ccc(OCc2ccccc2)cc1)[C@@H]1NCCc2ncccc21",1
"O=c1[nH]c(=O)n(Cc2ccccc2)c2ccc(SNC3CC3)cc12",1
"O=C(NCc1ccccc1)c1cnn2c1OCCC2",1
"O=C1NC(=O)[C@H]2[C@H]1[C@@H]1CCCN1[C@H]2c1ccccc1",1
"S=c1ncccn1[C@H]1CCCO1",1
"c1ccc(Nc2ncnc(Cc3cccc4[nH]ccc34)n2)cc1",1
"O=C1Nc2ccccc2[C@]1(Cc1ccccc1)[C@H]1CCCNC1",1
"O=C1NCc2nc(co2)-c2nc(co2)-c2nc(co2)C(=O)NCc2nc(co2)-c2nc(co2)-c2nc1co2",1
"O=c1[nH]c2[nH]c(=S)[nH]c(=O)c2[nH]1",1
"O=C1NCCCCC=C[C@H]2C[C@@]2(C(=O)NS(=O)(=O)C2CC2)NC(=O)N2C[C@H](Oc3cc(-c4nccs4)nc4ccccc34)C[C@H]12",1
"O=c1[nH]cnc2c1nc(Nc1ccc3c(c1)Cc1ccccc1-3)n2[C@H]1CCCO1",1
"O=C(NC1CC1)[C@@H]1C[C@H](S(=O)(=O)c2ccccc2)CN1C(=O)C1CC1",1
"O=c1[nH]cccc1NCc1ccncc1",1
"O=C(N[C@H]1CCN(C(=O)c2ccn[nH]2)C1)C1CC1",1
"C(=Cc1nc(Nc2cc[nH]n2)cc(N2CCNCC2)n1)c1ccccc1",1
"O=c1cn[nH]c2ccccc12",1
"O=C(CNC(=O)c1ccccc1)N[C@@H](Cc1ccccc1)C(=O)NCCc1ccccc1",1
"O=C(N[C@@H](CCc1ccccc1)c1ccccc1)[C@@H]1CCCCN1C(=O)[C@H](c1ccccc1)C1CCCCC1",1
"O=C(c1cn[nH]c1)c1ccc2c(c1)NS(=O)(=O)N2",1
"O=C(NC1CCCCC1)c1ccc2c(c1)Cc1c(-c3ccc(-c4ccccc4)cc3)n[nH]c1-2",1
"O=C(CNC(=O)N1CCOCC1)NCCCc1ccccc1",1
"O=C(CNC(=O)CNC(=O)NCc1ccccc1)NCC[C@@H]1NC=CS1",1
"c1ccc(-c2c3ccccc3c3ccccc3[n+]2CCCCCCc2cn(CCNc3c4c(nc5ccccc35)CCCC4)nn2)cc1",1
"c1ccc(Nc2cccc(N3CCCC3)n2)cc1",1
"O=C(CCC(=O)C12[C]3[C]4[C]5[C]1[Ru]45321678[C]2[C]1[C]6[C]7[C]28)NC[C@@H]1NC=CCS1",1
"c1ccc(-c2c[nH]c3ncnc(-c4ccc5c(c4)CCC5)c23)cc1",1
"O=C1NC(CCc2c[nH]cn2)=NC1=Cc1ccccc1",1
"O=C1CNC(=O)C2(CCCCC2)NC(=O)C[C@H](c2ccccc2)C=CC[C@@H](Cc2cccc3ccccc23)CN1",1
"c1ccc(N=C2CC[C@@H]3C2CC[C@@H]2c4ccccc4CC[C@@H]23)cc1",1
"c1ccc(C2CCc3ccccc3O2)cc1",1
"O=c1cc(-c2ccccc2)oc2cc(O[C@H]3CCCCO3)ccc12",1
"C1CC[C@H](O[C@@H]2CC[C@H](OCCCO[C@H]3CC[C@@H](O[C@@H]4CCCCO4)CO3)OC2)OC1",1
"c1ccc(CCNCc2cccc(OCc3ccccn3)c2)cc1",1
"O=c1[nH][nH]c(=O)c2[nH]cnc12",1
"c1ccc(CC[C@H]2CCC[C@@H]3CCCN32)cc1",1
"C1=[S+]CCC1",1
"O=C(Cc1ccccc1)N1c2ccccc2Nc2[nH]c(=O)[nH]c(=O)c21",1
"O=C(Nc1ccccc1)Nc1cccnc1Oc1ccccc1",1
"c1ccc2c(-n3cnc4c(-c5nnc[nH]5)cc(-c5ccncc5)cc43)ccnc2c1",1
"O=C(CSc1ncc(S(=O)(=O)c2ccccc2)c(=O)[nH]1)Nc1ccccc1",1
"O=C(C=Cc1cccnc1)c1ccccc1",1
"O=C(CNCC(Cc1ccc2ncncc2c1)c1ccccc1)N[C@H]1CCCO1",1
"O=C(NC1CC1)[C@H]1C[C@@H](S(=O)(=O)c2ccccc2)CN1C(=O)C1CC1",1
"O=C(CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@H]12)NCC[P][Pd]1CC=C1c1ccccc1",1
"O=C1CC2=C3CCC(=Cc4ccc([nH]4)C=C4CCC(=Cc5cc1c2[nH]5)N4)N3",1
"O=C(COc1ccccc1)Nc1ccc2cnccc2c1",1
"O=C(NCc1ccccc1)c1cc2c(cc1CNCc1ccccc1)OCO2",1
"c1ccc(Nc2ccnc(-c3ccccc3)n2)cc1",1
"c1ccc(CSc2nnc(-c3ccc4c(c3)OCO4)o2)cc1",1
"O=C(Nc1ncnc2nc[nH]c12)c1cccc(-c2cccc(-n3cccc3)c2)c1",1
"c1ccc(-c2ccc(-c3[nH][nH]c4c5cc(OCCN6CCCCC6)ccc5cc3-4)cc2)cc1",1
"O=C1[C@@H]2NCC[C@@H]2C=C[C@@H]2CCCN12",1
"O=c1nc[nH]c2c1N=C(CNc1ccccc1)CN2",1
"O=C1CN([C@@H]2CCCO2)C(=O)N1",1
"O=C(NCCc1ccccc1)c1ccn[nH]1",1
"O=C(Cc1csc(-c2ccccn2)n1)NCc1ccccc1",1
"O=c1[nH]cnc2c(-n3cc(C4CCN(C5CCCC5)CC4)cn3)nccc12",1
"O=C1N[C@@H](c2ccccc2)c2cc(-c3cnoc3)ccc21",1
"c1ccc(C[NH2+]Cc2ccc3c(c2)OCO3)cc1",1
"c1cncc(OCc2cccc3ccccc23)c1",1
"O=C1CNc2nc(Nc3ccc(C(=O)NC4CCC(N5CCN(CC6CC6)CC5)CC4)cc3)ncc2N1",1
"O=C1Nc2ccccc2Nc2cc(-c3cnc[nH]3)ccc21",1
"c1c[nH]c(Cc2ccc(Cc3ccc(Cc4ccc[nH]4)[nH]3)[nH]2)c1",1
"O=C(Nc1ccccc1N1CCN(Cc2ccccn2)CC1)c1ccc(-c2ccncc2)o1",1
"C1=c2ccc(Nc3csc4cnccc34)cc2=CC1",1
"c1cc(CCCOc2ccc(-n3ncnn3)cc2)on1",1
"c1ccc(NN2CCOCC2)cc1",1
"c1cc(-c2ccc3ccccc3c2)cc(C23CC4CC(CC(C4)C2)C3)c1",1
"O=C(NC1CCN(CCCCc2c[nH]c3ccccc23)CC1)c1cccc2cc[nH]c12",1
"C1=NC=[SH]C1",1
"O=C(Nc1ccccc1)Nc1cccc(-c2cc3cnccc3[nH]c2=O)c1",1
"O=C1CCN2[C@H]3c4ccccc4OC[C@H]3CN12",1
"c1ccc(Nc2cc(Oc3cccnc3-c3ccccn3)ccn2)cc1",1
"O=c1[nH]cnc2cc3nc(NCCN4CCOCC4)[nH]c3cc12",1
"O=C1C2=CC3C(=O)C=CC[C@H]3C[C@@H]2Cc2ccccc21",1
"c1ccc(Nc2ncc3ccc4sc(-c5ccccc5)cc4c3n2)cc1",1
"O=C1C=CC(=O)N[C@H](CC=Cc2ccccc2)C(=O)N[C@@H](CC2CCCCC2)C(=O)N[C@@H](CCCNC(=O)c2cnccn2)C(=O)NCCCN1",1
"O=C(CCc1ccc(Nc2ccccc2)cc1)NCCCCOc1ccccc1",1
"c1ccc(COc2cccnc2)cc1",1
"O=C(Cc1cccs1)NC[C@@H]1N=CCCS1",1
"O=C(CCC(=O)Nc1ccccc1)NN=Cc1c2ccccc2cc2ccccc12",1
"O=C(Cc1cccc(SC2=CC[C@H](c3ccccc3)CC2=O)c1)OCc1ccccc1",1
"O=C1CC[C@H](c2ccccc2)[C@@H](c2ccccc2)N1Cc1cccc(C2CC2)n1",1
"O=C(Cc1ccccc1)NC[C@H]1NC=C(C[n+]2ccccc2)CS1",1
"c1ccc(CCCCCNCCCc2ccccc2)cc1",1
"O=C(c1cccc(OC2CCNCC2)c1)c1cnn(-c2ccccc2)c1",1
"O=C1OC[C@H]2c3c(ccc4c3OCO4)[C@H](SC[C@@]13NCCc1ccccc13)[C@@H]1[C@H]3N[C@H](Cc4ccccc43)CN12",1
"O=C(Cc1ccccc1)NC[C@H]1NC=C(CSc2nnn[nH]2)CS1",1
"C1=CS[C@H](c2cc3n(n2)CSC3)C=CN1",1
"c1ccc2c(O[C@H]3CCCCO3)c[nH]c2c1",1
"C1C[C@@H]2C[C@@H]1CO2",1
"c1ccc(-n2ncnn2)cc1",1
"c1ccc(Sc2nc3ccccc3s2)cc1",1
"O=C1c2ccccc2NC[C@H]2CC(c3ccc4ccccc4c3)=CN12",1
"O=C1CC[C@@H](O[PH](=O)O[PH](=O)OC[C@H]2CC[C@H](n3cnc4c(=O)[nH]cnc43)O2)OC1",1
"O=C1C=CC2C(=C1)CC[C@H]1C2CCC2C(OC(=O)c3ccco3)CC[C@H]21",1
"O=C(NC1C[C@@H]2CCC[C@H](C1)N2)c1n[nH]c2ccccc12",1
"c1cc2nc(Nc3ccc(N4CCCC4)cc3)cc(NC3CC3)n2n1",1
"O=c1ccc([C@@H]2CCC3C2CC[C@@H]2C4CCCC[C@H]4CC[C@H]32)co1",1
"c1ccc2c(c1)CC(Nc1ncc3c(n1)CCNC3)C2",1
"O=C(NCCc1c[nH]cn1)Nc1nc2ccc(-c3cccnc3)cc2s1",1
"c1ccc2c(c1)ccn1ccnc21",1
"c1ccc2cc(Nc3ccnc4[nH+]c[nH][n+]34)ccc2c1",1
"c1ncc(-c2ccc3[nH]ccc3c2)[nH]1",1
"C(#Cc1ccc2c(c1)CCC2)c1ccc(Cn2ccnc2)cc1",1
"O=C(NS(=O)(=O)c1ccccc1)C1CC1",1
"O=C1N[C@@H](Cc2ccccc2)C(=O)N[C@H]1Cc1ccccc1",1
"c1ccc(Nc2nc(CSc3nnc[nH]3)cs2)cc1",1
"O=C(N[C@H]1CCCNC[C@H]1NC(=O)c1ccncc1)c1ccc(C(=O)c2ccccc2)cc1",1
"O=C(NC1CC1)c1cccc(-c2ccc3nc(NCCN4CCOCC4)ncc3c2)c1",1
"O=S(=O)(NCCNc1cccc2c1cnn2-c1ccccc1)c1ccccc1",1
"O=C(CNC(=O)OCc1ccccc1)N[C@@H](Cc1ccccc1)C[C@@H](Cc1ccccc1)NC(=O)CNC(=O)OCc1ccccc1",1
"O=C(NCc1ccccc1)c1cccc(OS(=O)(=O)Cc2ccccc2)c1",1
"O=C(Nc1ccc(N2CCOCC2)cc1)c1ccc2n[nH]c(C(=O)N3CCCCC3)c2c1",1
"O=C(NCc1ccccc1)c1cc2cc(CCS(=O)(=O)c3ccccc3)cnc2[nH]c1=O",1
"C1CC[C@@H](O[C@H]2CCCC[C@H]2O[C@H]2C[C@@H](O[C@@H]3CCCCO3)CO2)OC1",1
"O=C(NCC1CS(=O)(=O)C1)c1ccccc1",1
"O=C1NC(=O)c2c1c1ccc[n+]3c1c1c2c2ccccc2n1[Ru]312456C3C1C2C4C5C36",1
"O=C1C=C2CC[C@H]3[C@H]4CCCC4CC[C@@H]3C2CC1",1
"O=C1C=CC2=Cc3cc4ccccc4cc3C[C@@H]2C1",1
